loan_id,customer_id,loan_type,loan_amount,repayment_term,application_date,approved,loan_rejected,total_transaction_amount,loan_to_income_ratio,age,gender,country,customer_age_group
LOAN_002369,CUST_001261,personal,17178.71,4,2022-01-03,True,False,2646.26,6.491693937859469,23.0,Female,France,18-25
LOAN_002370,CUST_001001,mortgage,166761.39,30,2021-01-28,False,True,508.65,327.8509584193454,27.0,Male,Spain,26-40
LOAN_002371,CUST_001704,mortgage,344163.03,30,2022-06-27,False,True,3409.39,100.94563250317506,26.0,Female,Austria,26-40
LOAN_002372,CUST_001450,mortgage,79964.25,30,2022-05-27,True,False,2041.74,39.16475653119398,32.0,Male,Italy,26-40
LOAN_002373,CUST_000537,personal,18089.36,3,2023-08-20,True,False,1774.65,10.193198658890486,51.0,Female,Germany,41-60
LOAN_002374,CUST_000528,auto,28505.54,6,2021-04-22,True,False,1074.0,26.54147113594041,55.0,Female,Austria,41-60
LOAN_002375,CUST_001925,personal,7670.7,3,2022-07-06,True,False,1323.45,5.7959877592655555,27.0,Male,Netherlands,26-40
LOAN_002376,CUST_000406,mortgage,211970.09,30,2021-03-20,False,True,2310.89,91.72660317020716,34.0,Male,Netherlands,26-40
LOAN_002377,CUST_001456,auto,5000.0,3,2022-12-30,True,False,642.21,7.7856152971769355,37.0,Male,Spain,26-40
LOAN_002378,CUST_001688,education,11182.94,10,2023-01-27,False,True,943.99,11.84646023792625,49.0,Female,Belgium,41-60
LOAN_002379,CUST_000341,mortgage,414195.27,25,2021-04-28,False,True,1732.59,239.06133014735167,77.0,Female,Italy,60+
LOAN_002380,CUST_000520,auto,32083.04,6,2021-08-31,True,False,351.13,91.3708313160368,46.0,Male,France,41-60
LOAN_002381,CUST_000838,business,74418.6,3,2022-07-15,True,False,871.96,85.34634616266801,32.0,Male,Spain,26-40
LOAN_002382,CUST_000104,mortgage,85336.87,30,2023-09-17,True,False,1078.85,79.09984705936877,26.0,Female,Italy,26-40
LOAN_002383,CUST_001740,mortgage,239229.07,15,2022-03-28,True,False,1376.55,173.7888707275435,44.0,Female,France,41-60
LOAN_002384,CUST_000998,mortgage,246332.31,30,2021-03-07,True,False,1474.66,167.04346086555543,43.0,Male,Italy,41-60
LOAN_002385,CUST_001708,auto,15638.61,6,2021-11-23,True,False,624.77,25.03098740336444,29.0,Female,Spain,26-40
LOAN_002386,CUST_001034,personal,18439.55,5,2023-03-31,True,False,1633.96,11.285190579940757,24.0,Male,Belgium,18-25
LOAN_002387,CUST_001253,business,64803.75,5,2021-04-26,True,False,824.73,78.57571568877087,20.0,Female,France,18-25
LOAN_002388,CUST_000264,business,74505.47,10,2021-08-13,False,True,2283.44,32.62860859054759,42.0,Male,Belgium,41-60
LOAN_002389,CUST_001193,mortgage,269321.63,25,2023-06-13,True,False,728.66,369.61220596711775,19.0,Female,France,18-25
LOAN_002390,CUST_000416,mortgage,473829.85,25,2021-10-01,False,True,907.64,522.046020448636,71.0,Female,Portugal,60+
LOAN_002391,CUST_000526,auto,5000.0,3,2023-08-23,True,False,213.59,23.40933564305445,22.0,Female,Portugal,18-25
LOAN_002392,CUST_000447,business,167623.79,10,2021-06-15,True,False,912.38,183.72146474056862,29.0,Male,Belgium,26-40
LOAN_002393,CUST_001495,business,105278.58,5,2022-10-15,False,True,625.85,168.21695294399615,74.0,Non-binary,France,60+
LOAN_002394,CUST_001625,mortgage,127690.61,30,2022-08-15,False,True,1418.97,89.98823794724342,30.0,Male,France,26-40
LOAN_002395,CUST_000640,mortgage,50000.0,25,2022-10-16,True,False,894.25,55.91277606933184,55.0,Male,Spain,41-60
LOAN_002396,CUST_001925,mortgage,150004.19,25,2021-05-17,False,True,1323.45,113.34329970909366,27.0,Male,Netherlands,26-40
LOAN_002397,CUST_001066,mortgage,333910.86,25,2023-01-12,False,True,3759.59,88.81576448495713,26.0,Female,Portugal,26-40
LOAN_002398,CUST_001626,mortgage,204773.42,20,2022-03-08,False,True,796.74,257.0141074880137,50.0,Female,Germany,41-60
LOAN_002399,CUST_000102,personal,14521.29,5,2022-03-14,True,False,1875.14,7.744109773136939,28.0,Female,Italy,26-40
LOAN_002400,CUST_000202,business,10000.0,5,2022-07-28,True,False,975.9,10.246951531919255,39.0,Male,Belgium,26-40
LOAN_002401,CUST_000399,personal,22542.42,4,2022-09-04,True,False,853.32,26.41731120798762,18.0,Male,Germany,18-25
LOAN_002402,CUST_000888,mortgage,101863.89,25,2022-11-10,False,True,1031.43,98.75986736860474,36.0,Male,Germany,26-40
LOAN_002403,CUST_000130,auto,24481.68,5,2023-09-14,True,False,995.55,24.59111044146452,40.0,Male,France,41-60
LOAN_002404,CUST_001390,personal,12931.59,5,2021-09-22,True,False,3241.79,3.989027666813705,60.0,Female,Germany,60+
LOAN_002405,CUST_000982,personal,23898.2,3,2021-11-23,True,False,544.99,43.85071285711665,34.0,Female,Germany,26-40
LOAN_002406,CUST_000272,mortgage,318841.63,15,2022-05-25,False,True,1179.82,270.24599515180284,59.0,Male,France,41-60
LOAN_002407,CUST_001948,personal,15416.64,3,2022-10-21,False,True,1157.63,13.317415754602074,37.0,Female,Germany,26-40
LOAN_002408,CUST_000252,mortgage,276878.52,25,2021-01-10,True,False,957.69,289.1107978573442,49.0,Male,Belgium,41-60
LOAN_002409,CUST_000488,mortgage,159161.8,20,2023-08-02,True,False,744.12,213.89265172284038,38.0,Male,Belgium,26-40
LOAN_002410,CUST_001983,education,27729.17,5,2022-11-16,False,True,1255.75,22.081759904439576,58.0,Male,Netherlands,41-60
LOAN_002411,CUST_000610,mortgage,224314.55,20,2022-03-29,False,True,477.96,469.31657460875385,36.0,Male,Spain,26-40
LOAN_002412,CUST_001518,business,86211.87,10,2021-12-30,True,False,2064.61,41.756975893752326,35.0,Female,Belgium,26-40
LOAN_002413,CUST_001244,education,30820.23,10,2022-07-22,False,True,2134.77,14.437260220070547,33.0,Male,Germany,26-40
LOAN_002414,CUST_000650,mortgage,288274.26,25,2023-07-22,True,False,1665.4,173.09610904287257,31.0,Female,Italy,26-40
LOAN_002415,CUST_000960,personal,18270.07,4,2021-06-23,False,True,789.43,23.143369266432742,48.0,Male,Germany,41-60
LOAN_002416,CUST_000411,personal,34359.76,2,2021-02-28,False,True,1405.51,24.446471387610192,39.0,Female,France,26-40
LOAN_002417,CUST_001894,mortgage,230384.05,25,2022-05-29,True,False,7882.13,29.22865392983876,75.0,Male,France,60+
LOAN_002418,CUST_000015,education,41303.83,5,2021-06-04,False,True,1246.08,33.14701303287109,38.0,Male,Germany,26-40
LOAN_002419,CUST_000278,mortgage,212285.28,30,2021-07-21,False,True,1229.61,172.64439944372606,72.0,Female,Belgium,60+
LOAN_002420,CUST_000852,personal,9125.59,4,2021-07-14,True,False,1068.0,8.544559925093633,34.0,Female,France,26-40
LOAN_002421,CUST_000134,personal,9299.0,5,2021-04-21,True,False,918.78,10.121030061603431,77.0,Female,Germany,60+
LOAN_002422,CUST_000435,business,87795.31,5,2023-07-24,True,False,746.42,117.62186168644999,26.0,Male,Spain,26-40
LOAN_002423,CUST_001522,auto,11019.51,6,2022-01-26,False,True,1849.73,5.9573613446286755,34.0,Male,Germany,26-40
LOAN_002424,CUST_001306,mortgage,266076.13,30,2021-09-05,False,True,378.63,702.733882682302,21.0,Male,Spain,18-25
LOAN_002425,CUST_000469,personal,14664.35,5,2021-06-17,True,False,2009.64,7.297003443402798,78.0,Female,Germany,60+
LOAN_002426,CUST_000399,mortgage,319926.45,20,2023-02-21,True,False,853.32,374.91966671354237,18.0,Male,Germany,18-25
LOAN_002427,CUST_000436,personal,33103.74,4,2021-08-21,True,False,1244.06,26.609440059161134,26.0,Female,Netherlands,26-40
LOAN_002428,CUST_000645,business,42041.66,7,2023-02-12,False,True,515.06,81.6247815788452,19.0,Male,Germany,18-25
LOAN_002429,CUST_000294,business,33120.39,5,2021-03-15,False,True,832.98,39.761326802564284,29.0,Male,Belgium,26-40
LOAN_002430,CUST_000486,personal,18004.68,3,2022-08-06,True,False,1198.97,15.016789410911032,31.0,Male,Germany,26-40
LOAN_002431,CUST_001194,personal,4742.17,4,2022-01-14,True,False,1262.54,3.7560552536949325,58.0,Female,Germany,41-60
LOAN_002432,CUST_001393,personal,21338.6,5,2021-11-26,True,False,1596.97,13.361929153334126,52.0,Female,Italy,41-60
LOAN_002433,CUST_000723,mortgage,205343.87,25,2021-08-10,True,False,975.62,210.475256759804,26.0,Female,Germany,26-40
LOAN_002434,CUST_000707,personal,8877.61,4,2022-10-30,True,False,1704.2,5.20925360873137,31.0,Male,Netherlands,26-40
LOAN_002435,CUST_001029,personal,11134.67,2,2023-08-16,True,False,1005.17,11.077399842812659,36.0,Male,Germany,26-40
LOAN_002436,CUST_001506,personal,17317.21,4,2021-07-04,False,True,1615.93,10.716559504433977,19.0,Female,Germany,18-25
LOAN_002437,CUST_001057,auto,15538.55,4,2022-07-29,True,False,456.1,34.06829642622232,56.0,Male,Belgium,41-60
LOAN_002438,CUST_000436,personal,11287.27,4,2023-02-27,True,False,1244.06,9.07293056604987,26.0,Female,Netherlands,26-40
LOAN_002439,CUST_001971,auto,32264.57,6,2022-11-06,True,False,2883.14,11.190774641536658,24.0,Female,Italy,18-25
LOAN_002440,CUST_000088,education,33263.13,5,2022-03-21,True,False,1834.58,18.131196241101506,18.0,Male,Netherlands,18-25
LOAN_002441,CUST_001551,auto,27646.03,3,2021-07-17,False,True,735.83,37.571218895668835,20.0,Male,Germany,18-25
LOAN_002442,CUST_000830,auto,14820.48,5,2023-08-29,False,True,622.3,23.8156516149767,36.0,Male,France,26-40
LOAN_002443,CUST_000169,personal,15905.13,3,2022-04-27,True,False,402.31,39.53451318634883,47.0,Female,France,41-60
LOAN_002444,CUST_001877,auto,24403.02,4,2022-07-08,True,False,861.16,28.33738213572391,26.0,Female,France,26-40
LOAN_002445,CUST_000724,personal,27522.08,3,2023-06-12,True,False,792.41,34.732120997968224,22.0,Female,Germany,18-25
LOAN_002446,CUST_000623,mortgage,221135.1,25,2021-12-08,False,True,1211.1,182.59028981917268,44.0,Female,Spain,41-60
LOAN_002447,CUST_001978,personal,11353.42,2,2023-03-13,False,True,837.4,13.557941246716027,34.0,Male,Italy,26-40
LOAN_002448,CUST_000009,business,19842.41,5,2021-11-19,True,False,1210.57,16.390964586930124,18.0,Male,Germany,18-25
LOAN_002449,CUST_001886,auto,18723.78,3,2023-09-08,False,True,788.27,23.753003412536312,52.0,Female,Netherlands,41-60
LOAN_002450,CUST_001075,personal,25350.02,4,2022-07-27,True,False,971.56,26.09207871876158,60.0,Male,France,60+
LOAN_002451,CUST_001228,personal,3986.31,4,2022-12-02,True,False,3011.06,1.3238892615889422,53.0,Male,Netherlands,41-60
LOAN_002452,CUST_001720,auto,29990.39,5,2023-11-13,True,False,1480.43,20.2578912883419,52.0,Female,France,41-60
LOAN_002453,CUST_001904,mortgage,302147.98,20,2021-12-24,False,True,2028.03,148.98595188434095,38.0,Male,Spain,26-40
LOAN_002454,CUST_000088,auto,34725.29,5,2021-05-24,True,False,1834.58,18.928196099379697,18.0,Male,Netherlands,18-25
LOAN_002455,CUST_001760,personal,14033.62,4,2021-05-09,False,True,737.14,19.037930379575116,37.0,Male,Spain,26-40
LOAN_002456,CUST_000424,personal,13166.8,4,2022-10-05,True,False,2176.72,6.0489176375464,24.0,Female,Italy,18-25
LOAN_002457,CUST_001665,auto,22293.68,7,2021-04-05,True,False,825.78,26.997117876431982,38.0,Female,Italy,26-40
LOAN_002458,CUST_001244,auto,8345.62,6,2022-09-17,True,False,2134.77,3.909376654159465,33.0,Male,Germany,26-40
LOAN_002459,CUST_000650,mortgage,333910.26,30,2021-01-25,True,False,1665.4,200.49853488651374,31.0,Female,Italy,26-40
LOAN_002460,CUST_001566,personal,17629.61,3,2021-04-27,True,False,816.55,21.590361888433044,37.0,Female,Germany,26-40
LOAN_002461,CUST_000414,auto,36986.03,6,2023-08-12,False,True,1030.6,35.8878614399379,38.0,Female,France,26-40
LOAN_002462,CUST_000932,mortgage,316165.99,25,2023-01-27,True,False,473.96,667.0731496328805,44.0,Female,Belgium,41-60
LOAN_002463,CUST_000659,mortgage,83644.67,30,2021-07-17,True,False,515.31,162.31912829170793,28.0,Female,France,26-40
LOAN_002464,CUST_000907,business,123132.46,7,2023-09-29,True,False,1776.2,69.32353338587997,21.0,Female,France,18-25
LOAN_002465,CUST_001149,personal,7864.98,4,2022-12-31,True,False,681.63,11.538488622859909,38.0,Female,Germany,26-40
LOAN_002466,CUST_000101,personal,15200.94,4,2021-04-25,True,False,253.85,59.88158361236951,71.0,Female,Spain,60+
LOAN_002467,CUST_000586,mortgage,390097.65,30,2022-12-21,False,True,481.58,810.0370654927531,26.0,Female,Netherlands,26-40
LOAN_002468,CUST_001188,auto,29927.45,6,2021-08-20,True,False,592.48,50.51216918714556,58.0,Female,Netherlands,41-60
LOAN_002469,CUST_001398,personal,18112.96,4,2021-09-05,False,True,1672.04,10.832850888734718,29.0,Male,Italy,26-40
LOAN_002470,CUST_000999,auto,44263.35,5,2023-11-19,True,False,1275.95,34.69050511383675,18.0,Male,Germany,18-25
LOAN_002471,CUST_000934,mortgage,200728.71,25,2021-01-03,True,False,175.85,1141.4768837077054,57.0,Male,Germany,41-60
LOAN_002472,CUST_000764,auto,32606.94,7,2021-05-15,False,True,1232.41,26.457867105914424,28.0,Female,Germany,26-40
LOAN_002473,CUST_001998,mortgage,275066.5,25,2023-06-08,False,True,2927.94,93.94540188665069,40.0,Female,Germany,41-60
LOAN_002474,CUST_001833,personal,8295.02,2,2023-03-14,True,False,935.87,8.86343188690737,51.0,Female,France,41-60
LOAN_002475,CUST_000425,auto,5000.0,3,2023-12-25,True,False,985.46,5.073772654394902,46.0,Male,Spain,41-60
LOAN_002476,CUST_000211,business,123828.88,5,2023-03-23,False,True,1657.65,74.70146291436673,59.0,Female,Netherlands,41-60
LOAN_002477,CUST_000102,auto,6835.64,6,2022-09-23,True,False,1875.14,3.645402476615079,28.0,Female,Italy,26-40
LOAN_002478,CUST_000029,mortgage,315830.44,30,2023-05-27,True,False,137.29,2300.4620875518976,40.0,Male,Italy,41-60
LOAN_002479,CUST_001037,auto,27541.67,6,2021-01-09,True,False,983.48,28.0043010534022,30.0,Male,France,26-40
LOAN_002480,CUST_000956,auto,42955.56,3,2021-11-26,True,False,2144.11,20.034214662493994,37.0,Female,Germany,26-40
LOAN_002481,CUST_001004,personal,22513.71,4,2022-06-17,True,False,864.62,26.038849436746776,29.0,Female,Netherlands,26-40
LOAN_002482,CUST_000472,business,69368.59,3,2023-07-16,True,False,1186.56,58.46193197141316,40.0,Male,France,41-60
LOAN_002483,CUST_000029,personal,7057.48,4,2022-04-03,False,True,137.29,51.405637701216406,40.0,Male,Italy,41-60
LOAN_002484,CUST_001184,mortgage,263578.85,25,2023-08-14,False,True,2212.98,119.10584370396478,29.0,Male,Spain,26-40
LOAN_002485,CUST_001654,personal,16238.25,5,2021-07-02,True,False,579.25,28.033232628398792,28.0,Female,Germany,26-40
LOAN_002486,CUST_000080,mortgage,224625.04,15,2021-01-14,False,True,3122.42,71.93940597357178,37.0,Female,Germany,26-40
LOAN_002487,CUST_001663,personal,2120.91,3,2023-03-21,True,False,947.85,2.2376008862161734,29.0,Male,Belgium,26-40
LOAN_002488,CUST_000629,auto,10674.31,6,2023-01-11,False,True,1316.28,8.109452396146716,31.0,Other,Spain,26-40
LOAN_002489,CUST_001641,personal,21965.35,5,2023-01-26,True,False,1111.31,19.76527701541424,31.0,Female,Italy,26-40
LOAN_002490,CUST_001619,personal,17473.98,2,2022-07-14,True,False,1728.97,10.106583688554457,46.0,Male,Belgium,41-60
LOAN_002491,CUST_001429,auto,23453.07,6,2023-06-21,True,False,1506.0,15.57308764940239,26.0,Male,Spain,26-40
LOAN_002492,CUST_000493,mortgage,238950.1,25,2021-04-26,False,True,738.98,323.3512408996184,27.0,Female,Italy,26-40
LOAN_002493,CUST_000168,personal,12128.61,2,2021-05-09,True,False,2878.47,4.213561371145088,30.0,Female,Spain,26-40
LOAN_002494,CUST_000290,auto,17101.12,5,2021-06-14,True,False,690.01,24.783872697497138,29.0,Male,Germany,26-40
LOAN_002495,CUST_000160,auto,60882.58,6,2021-05-20,True,False,1121.78,54.273190821729756,60.0,Female,Spain,60+
LOAN_002496,CUST_000735,auto,18021.07,4,2021-04-19,False,True,129.57,139.08366134135989,67.0,Male,Belgium,60+
LOAN_002497,CUST_001268,mortgage,310978.78,30,2021-06-28,True,False,948.24,327.95366152029027,32.0,Male,Belgium,26-40
LOAN_002498,CUST_000144,personal,24492.94,4,2021-12-27,True,False,2028.18,12.076314725517458,25.0,Female,Portugal,26-40
LOAN_002499,CUST_001786,personal,4317.93,2,2021-06-27,False,True,531.53,8.123586627283503,42.0,Male,Spain,41-60
LOAN_002500,CUST_001708,personal,11615.23,4,2023-12-14,True,False,624.77,18.591209565119964,29.0,Female,Spain,26-40
LOAN_002501,CUST_001513,auto,16809.07,4,2023-07-07,False,True,4862.31,3.4570132303370205,78.0,Female,Italy,60+
LOAN_002502,CUST_000691,personal,16452.39,4,2021-01-27,False,True,2145.1,7.669754323807748,20.0,Male,Netherlands,18-25
LOAN_002503,CUST_001945,personal,25830.48,4,2023-02-14,True,False,1586.07,16.285838582155897,25.0,Male,Germany,26-40
LOAN_002504,CUST_001010,mortgage,234743.42,25,2022-12-21,False,True,1014.31,231.43163332708937,24.0,Female,Germany,18-25
LOAN_002505,CUST_001004,auto,14504.12,4,2023-06-30,False,True,864.62,16.77513821100599,29.0,Female,Netherlands,26-40
LOAN_002506,CUST_001455,business,35204.78,7,2023-12-20,True,False,274.79,128.11521525528585,33.0,Female,Germany,26-40
LOAN_002507,CUST_000318,auto,21443.89,4,2023-03-25,False,True,530.4,40.4296568627451,23.0,Female,Germany,18-25
LOAN_002508,CUST_001521,personal,17988.48,4,2021-03-03,False,True,1204.15,14.938736868330356,23.0,Male,Italy,18-25
LOAN_002509,CUST_000727,business,71999.09,3,2021-01-29,True,False,1452.14,49.58136956491798,30.0,Male,Belgium,26-40
LOAN_002510,CUST_001975,mortgage,374949.05,20,2023-09-06,True,False,2326.67,161.15265594175366,28.0,Female,Germany,26-40
LOAN_002511,CUST_001543,mortgage,133569.01,20,2023-01-04,True,False,1641.69,81.36067710712742,33.0,Male,Italy,26-40
LOAN_002512,CUST_000949,personal,8141.0,4,2022-09-01,True,False,983.93,8.273962578638725,76.0,Male,Netherlands,60+
LOAN_002513,CUST_000078,mortgage,215835.93,30,2022-02-06,True,False,2897.94,74.47908859396675,37.0,Female,Germany,26-40
LOAN_002514,CUST_001528,mortgage,75005.77,30,2022-08-19,True,False,1043.12,71.90521704118414,54.0,Female,Germany,41-60
LOAN_002515,CUST_001910,personal,20635.74,3,2022-01-06,True,False,1156.52,17.842959914225435,18.0,Female,Belgium,18-25
LOAN_002516,CUST_000334,auto,13668.98,7,2021-03-02,True,False,1800.52,7.591684624441828,33.0,Male,Germany,26-40
LOAN_002517,CUST_001596,auto,24327.83,5,2021-11-22,True,False,2079.03,11.701529078464477,78.0,Male,Italy,60+
LOAN_002518,CUST_001053,mortgage,273215.25,25,2021-05-27,False,True,1018.11,268.3553348852285,18.0,Male,France,18-25
LOAN_002519,CUST_000738,business,198786.98,5,2023-02-15,True,False,903.9,219.92142936165507,38.0,Female,France,26-40
LOAN_002520,CUST_001034,personal,20587.36,4,2022-02-24,False,True,1633.96,12.599671962593943,24.0,Male,Belgium,18-25
LOAN_002521,CUST_000891,mortgage,281578.53,25,2022-10-10,True,False,765.54,367.81687436319464,30.0,Male,Italy,26-40
LOAN_002522,CUST_000547,auto,33369.83,5,2023-03-29,True,False,2662.01,12.535576500463934,50.0,Male,Netherlands,41-60
LOAN_002523,CUST_001765,mortgage,152755.56,25,2021-03-01,False,True,804.47,189.8834760774174,51.0,Female,Spain,41-60
LOAN_002524,CUST_000060,personal,8310.62,5,2023-12-29,True,False,1070.11,7.7661361916064715,30.0,Male,France,26-40
LOAN_002525,CUST_000285,business,10000.0,10,2022-12-22,True,False,2107.46,4.745048541846583,18.0,Male,France,18-25
LOAN_002526,CUST_001261,auto,25762.59,6,2021-03-21,True,False,2646.26,9.735471949090414,23.0,Female,France,18-25
LOAN_002527,CUST_001395,mortgage,295108.27,25,2021-12-22,False,True,2686.74,109.838789760081,26.0,Male,France,26-40
LOAN_002528,CUST_001228,personal,12861.06,5,2023-04-12,False,True,3011.06,4.2712732393243575,53.0,Male,Netherlands,41-60
LOAN_002529,CUST_000392,personal,13261.75,2,2023-07-15,True,False,1504.91,8.812321002584872,32.0,Male,Italy,26-40
LOAN_002530,CUST_000177,mortgage,56262.01,30,2022-03-20,True,False,1767.06,31.839331997781628,31.0,Female,France,26-40
LOAN_002531,CUST_000394,personal,17702.02,5,2023-04-13,False,True,472.91,37.43211181831638,31.0,Male,France,26-40
LOAN_002532,CUST_001650,personal,1000.0,3,2023-07-10,True,False,1077.36,0.9281948466622114,79.0,Female,Germany,60+
LOAN_002533,CUST_000276,mortgage,182878.54,25,2021-08-15,False,True,1278.32,143.0616277614369,39.0,Female,Germany,26-40
LOAN_002534,CUST_000646,auto,22891.15,7,2022-07-02,True,False,1421.67,16.101591789937185,35.0,Female,Germany,26-40
LOAN_002535,CUST_089637,personal,6404.57,4,2022-05-15,False,True,,,,,,
LOAN_002536,CUST_000059,business,69585.27,7,2023-08-16,False,True,1690.66,41.15864218707487,43.0,Male,Belgium,41-60
LOAN_002537,CUST_001024,business,124964.18,3,2021-02-14,False,True,921.33,135.6345500526413,37.0,Male,Portugal,26-40
LOAN_002538,CUST_000221,education,24920.07,7,2023-08-09,True,False,356.48,69.90594142728905,30.0,Male,Italy,26-40
LOAN_002539,CUST_000583,personal,18003.43,4,2021-04-09,True,False,1068.65,16.84689093716371,32.0,Female,Spain,26-40
LOAN_002540,CUST_001903,mortgage,299681.94,20,2023-06-02,True,False,535.13,560.0170799618784,19.0,Male,Germany,18-25
LOAN_002541,CUST_001125,mortgage,326989.3,20,2021-05-14,False,True,1522.38,214.78822632982565,28.0,Male,Netherlands,26-40
LOAN_002542,CUST_001119,personal,10598.74,2,2023-11-22,True,False,1148.64,9.227207828388353,43.0,Male,France,41-60
LOAN_002543,CUST_001690,education,34178.82,7,2021-10-09,True,False,1560.73,21.899252272974824,55.0,Male,France,41-60
LOAN_002544,CUST_000505,personal,1000.0,3,2021-07-31,True,False,941.04,1.0626540848423023,53.0,Male,Germany,41-60
LOAN_002545,CUST_001156,personal,27624.83,4,2022-02-04,True,False,778.24,35.49654348273027,46.0,Male,France,41-60
LOAN_002546,CUST_001042,mortgage,146844.39,20,2021-11-19,True,False,3178.69,46.19651177057216,30.0,Female,Belgium,26-40
LOAN_002547,CUST_001193,personal,17022.34,4,2021-04-16,True,False,728.66,23.361156094749266,19.0,Female,France,18-25
LOAN_002548,CUST_001674,mortgage,372812.78,30,2022-09-23,True,False,2101.76,177.38123287149816,58.0,Male,Spain,41-60
LOAN_002549,CUST_001242,mortgage,216454.68,30,2023-10-04,True,False,1379.0,156.9649601160261,48.0,Female,France,41-60
LOAN_002550,CUST_001498,auto,35205.83,5,2023-02-10,True,False,1150.24,30.60737759076367,27.0,Male,Netherlands,26-40
LOAN_002551,CUST_001893,auto,18308.35,5,2023-12-30,True,False,1354.21,13.51957968114251,34.0,Female,Germany,26-40
LOAN_002552,CUST_001957,personal,3408.0,3,2022-06-15,True,False,1736.41,1.9626701067144279,19.0,Male,France,18-25
LOAN_002553,CUST_001561,personal,1000.0,5,2022-11-30,True,False,1676.92,0.5963313694153567,36.0,Male,Italy,26-40
LOAN_002554,CUST_001951,personal,8404.02,3,2023-04-10,True,False,551.39,15.241516893668729,30.0,Female,Spain,26-40
LOAN_002555,CUST_000705,business,114825.11,5,2023-11-24,True,False,2177.15,52.74101922237788,33.0,Male,Belgium,26-40
LOAN_002556,CUST_099518,mortgage,145647.31,25,2022-07-06,False,True,,,,,,
LOAN_002557,CUST_001108,personal,2905.18,4,2022-09-04,True,False,588.34,4.93792704898528,47.0,Female,Italy,41-60
LOAN_002558,CUST_001729,mortgage,316950.18,25,2022-12-21,False,True,744.1,425.9510549657304,25.0,Female,Germany,26-40
LOAN_002559,CUST_000048,personal,9610.49,4,2021-10-22,False,True,530.69,18.109423580621453,33.0,Male,France,26-40
LOAN_002560,CUST_000937,auto,18262.51,5,2022-01-11,True,False,1663.94,10.975461855595753,74.0,Female,Netherlands,60+
LOAN_002561,CUST_001376,personal,34530.64,2,2021-03-18,False,True,1984.71,17.39833023464385,53.0,Male,Germany,41-60
LOAN_002562,CUST_000602,personal,4581.23,3,2021-09-17,True,False,2182.34,2.099228351219333,43.0,Female,Austria,41-60
LOAN_002563,CUST_000624,mortgage,205304.03,30,2022-12-01,False,True,1136.61,180.62838616587925,24.0,Female,Austria,18-25
LOAN_002564,CUST_001624,business,96403.78,5,2021-05-08,True,False,1089.24,88.50554515074731,39.0,Female,France,26-40
LOAN_002565,CUST_001095,personal,26173.56,5,2021-03-14,True,False,544.45,48.07339516943704,36.0,Male,Germany,26-40
LOAN_002566,CUST_000265,mortgage,199833.71,15,2021-07-21,True,False,607.59,328.89565331884984,28.0,Female,France,26-40
LOAN_002567,CUST_000308,personal,18286.29,4,2022-06-12,True,False,1256.2,14.556830122591943,33.0,Male,France,26-40
LOAN_002568,CUST_000168,auto,44369.09,3,2021-10-13,True,False,2878.47,15.41412278050492,30.0,Female,Spain,26-40
LOAN_002569,CUST_001573,mortgage,384317.02,20,2023-10-10,False,True,229.83,1672.179523995997,62.0,Female,France,60+
LOAN_002570,CUST_001964,personal,17278.46,2,2023-01-08,True,False,1691.55,10.214572433566847,60.0,Male,Spain,60+
LOAN_002571,CUST_001548,personal,5999.39,2,2023-10-30,False,True,149.62,40.09751370137682,77.0,Male,Germany,60+
LOAN_002572,CUST_000571,business,88984.14,7,2021-08-23,True,False,837.71,106.22308436093635,55.0,Male,France,41-60
LOAN_002573,CUST_001917,mortgage,381193.37,30,2022-06-17,True,False,369.62,1031.311536172285,60.0,Female,Italy,60+
LOAN_002574,CUST_000240,mortgage,88568.33,25,2021-08-05,False,True,1214.25,72.94077002264773,38.0,Male,Netherlands,26-40
LOAN_002575,CUST_000733,education,17004.47,10,2021-12-04,True,False,1403.26,12.117832760856864,43.0,Male,Germany,41-60
LOAN_002576,CUST_001246,auto,27841.98,4,2021-08-11,True,False,1544.15,18.030618787034935,33.0,Male,Portugal,26-40
LOAN_002577,CUST_000127,personal,9362.04,3,2021-03-23,True,False,3785.01,2.4734518534957637,35.0,Female,Netherlands,26-40
LOAN_002578,CUST_000657,personal,8128.07,5,2023-04-01,True,False,563.12,14.43399275465265,47.0,Female,Belgium,41-60
LOAN_002579,CUST_001107,mortgage,286418.36,20,2023-03-03,False,True,1269.85,225.55290782375872,23.0,Male,Spain,18-25
LOAN_002580,CUST_000093,business,214372.94,3,2021-07-22,False,True,3132.58,68.4333488689834,41.0,Female,Netherlands,41-60
LOAN_002581,CUST_000037,personal,1000.0,5,2021-06-04,True,False,3193.37,0.31314880518073385,60.0,Female,Spain,60+
LOAN_002582,CUST_000335,personal,1000.0,5,2023-11-23,True,False,1555.17,0.6430165190943755,21.0,Male,Spain,18-25
LOAN_002583,CUST_001750,personal,3358.22,2,2023-11-10,False,True,827.89,4.056360144463636,29.0,Male,Spain,26-40
LOAN_002584,CUST_001767,business,69441.59,5,2022-10-26,True,False,2466.26,28.156637986262595,32.0,Male,Germany,26-40
LOAN_002585,CUST_001078,auto,27391.33,6,2023-02-28,True,False,1578.76,17.349901188274345,33.0,Male,Italy,26-40
LOAN_002586,CUST_000362,business,39687.47,10,2021-05-12,True,False,1395.52,28.439198291676224,18.0,Male,France,18-25
