customer_id,total_transactions,total_amount,average_amount,most_common_txn_type,age,gender,country,account_type,signup_date,is_active,customer_age_group,customer_value_score,fraud_rate,potential_risk
CUST_001812,12,2611.68,217.64,purchase,30.0,Male,France,savings,2022-04-20,1,26-40,87.056,0.0,False
CUST_001813,22,1757.25,79.88,purchase,18.0,Male,Italy,savings,2021-10-30,1,18-25,97.625,0.0,False
CUST_001814,16,869.18,54.32,purchase,32.0,Male,Germany,checking,2021-01-30,1,26-40,27.161875,0.0,False
CUST_001815,11,1402.96,127.54,purchase,21.0,Male,Germany,premium,2019-04-30,1,18-25,66.80761904761906,0.0,False
CUST_001816,12,1252.31,104.36,purchase,72.0,Female,Germany,savings,2020-09-30,1,60+,17.393194444444443,0.0,False
CUST_001817,15,2972.49,198.17,purchase,28.0,Female,France,checking,2020-06-13,1,26-40,106.16035714285714,0.0,False
CUST_001818,25,2366.73,94.67,withdrawal,41.0,Female,Spain,checking,2019-07-11,1,41-60,57.72512195121951,0.0,False
CUST_001819,13,1185.21,91.17,purchase,39.0,Female,Germany,business,2019-04-24,1,26-40,30.39,0.0,False
CUST_001820,9,1474.58,163.84,purchase,53.0,Male,Germany,savings,2019-08-27,1,41-60,27.822264150943393,0.1111111111111111,True
CUST_001821,7,2721.17,388.74,deposit,39.0,Female,France,checking,2020-10-30,1,26-40,69.77358974358974,0.0,False
CUST_001822,13,1823.42,140.26,withdrawal,27.0,Male,Germany,checking,2020-05-30,1,26-40,67.53407407407407,0.0,False
CUST_001823,9,751.03,83.45,withdrawal,29.0,Male,Spain,checking,2023-05-24,1,26-40,25.897586206896552,0.0,False
CUST_001824,9,708.65,78.74,purchase,46.0,Female,Germany,savings,2020-08-17,1,41-60,15.405434782608696,0.0,False
CUST_001825,12,739.39,61.62,purchase,40.0,Male,Italy,checking,2021-08-22,1,41-60,18.48475,0.0,False
CUST_001826,12,748.58,62.38,purchase,47.0,Male,Italy,savings,2019-03-05,1,41-60,15.927234042553192,0.0,False
CUST_001827,12,1179.87,98.32,purchase,31.0,Male,Belgium,savings,2019-03-17,1,26-40,38.060322580645156,0.0,False
CUST_001828,13,853.29,65.64,purchase,26.0,Male,Italy,checking,2020-08-31,1,26-40,32.81884615384615,0.07692307692307693,False
CUST_001829,12,749.02,62.42,purchase,35.0,Male,Germany,checking,2019-12-22,1,26-40,21.40057142857143,0.0,False
CUST_001830,12,965.59,80.47,purchase,41.0,Non-binary,Spain,savings,2022-02-12,1,41-60,23.550975609756097,0.08333333333333333,False
CUST_001831,16,692.98,43.31,purchase,57.0,Male,Belgium,checking,2020-11-03,1,41-60,12.157543859649124,0.0,False
CUST_001832,10,1630.62,163.06,deposit,46.0,Female,Germany,business,2019-08-27,1,41-60,35.44826086956522,0.0,False
CUST_001833,12,935.87,77.99,purchase,51.0,Female,France,savings,2022-01-02,1,41-60,18.350392156862746,0.0,False
CUST_001834,20,1748.74,87.44,purchase,34.0,Male,Germany,business,2023-08-02,1,26-40,51.43352941176471,0.1,False
CUST_001835,7,421.39,60.2,purchase,42.0,Male,Netherlands,checking,2022-12-21,1,41-60,10.033095238095237,0.0,False
CUST_001836,8,1079.47,134.93,deposit,44.0,Male,Germany,checking,2022-02-04,1,41-60,24.533409090909092,0.0,False
CUST_001837,13,1752.32,134.79,deposit,28.0,Male,Italy,savings,2019-10-01,1,26-40,62.582857142857144,0.0,False
CUST_001838,8,1020.52,127.56,withdrawal,26.0,Male,Austria,savings,2022-08-25,1,26-40,39.25076923076923,0.125,True
CUST_001839,15,1497.42,99.83,purchase,27.0,Female,France,checking,2020-07-06,1,26-40,55.46,0.0,False
CUST_001840,16,2536.92,158.56,deposit,58.0,Female,Italy,checking,2021-08-23,1,41-60,43.74,0.0625,False
CUST_001841,7,1046.15,149.45,purchase,31.0,Male,Portugal,savings,2020-07-29,1,26-40,33.74677419354839,0.0,False
CUST_001842,15,2029.09,135.27,deposit,35.0,Female,Germany,business,2019-11-16,1,26-40,57.974,0.06666666666666667,False
CUST_001843,8,1633.07,204.13,purchase,19.0,Female,Belgium,checking,2023-06-10,0,18-25,0.0,0.0,False
CUST_001844,7,619.42,88.49,purchase,18.0,Female,Germany,savings,2023-09-28,1,18-25,34.41222222222222,0.0,False
CUST_001845,12,2017.61,168.13,purchase,47.0,Non-binary,Austria,checking,2022-03-29,1,41-60,42.92787234042553,0.0,False
CUST_001846,10,1524.13,152.41,deposit,32.0,Female,Germany,checking,2020-05-20,0,26-40,0.0,0.0,False
CUST_001847,12,413.49,34.46,purchase,68.0,Male,France,checking,2021-08-22,1,60+,6.080735294117647,0.0,False
CUST_001848,8,1666.55,208.32,purchase,40.0,Female,Germany,savings,2020-05-13,1,41-60,41.66375,0.0,False
CUST_001849,7,1233.85,176.26,purchase,53.0,Male,Germany,checking,2020-07-10,1,41-60,23.28018867924528,0.0,False
CUST_001850,10,1484.85,148.48,withdrawal,34.0,Female,Netherlands,business,2019-06-13,1,26-40,43.67205882352941,0.0,False
CUST_001851,18,2628.59,146.03,withdrawal,36.0,Male,France,savings,2021-03-14,1,26-40,73.0163888888889,0.0,False
CUST_001852,18,1563.5,86.86,purchase,19.0,Male,Spain,premium,2019-09-12,1,18-25,82.28947368421052,0.05555555555555555,False
CUST_001853,5,517.55,103.51,withdrawal,37.0,Female,France,savings,2023-06-13,0,26-40,0.0,0.0,False
CUST_001854,6,88.77,14.8,purchase,31.0,Male,Italy,premium,2023-08-22,1,26-40,2.863548387096774,0.0,False
CUST_001855,9,1010.81,112.31,purchase,28.0,Female,Spain,savings,2019-08-29,1,26-40,36.10035714285714,0.2222222222222222,True
CUST_001856,11,1025.15,93.2,purchase,40.0,Female,Portugal,savings,2020-01-16,1,41-60,25.628750000000004,0.0,False
CUST_001857,23,3031.09,131.79,purchase,37.0,Female,Spain,savings,2020-06-24,1,26-40,81.92135135135136,0.0,False
CUST_001858,3,170.12,56.71,purchase,80.0,Female,France,checking,2020-04-27,1,60+,2.1265,0.0,False
CUST_001859,15,1810.1,120.67,purchase,28.0,Female,Germany,checking,2023-01-26,1,26-40,64.64642857142857,0.0,False
CUST_001860,16,1341.01,83.81,purchase,26.0,Male,Netherlands,savings,2019-12-21,1,26-40,51.57730769230769,0.0,False
CUST_001861,8,1264.92,158.12,purchase,55.0,Female,Italy,checking,2019-09-16,1,41-60,22.998545454545457,0.0,False
CUST_001862,9,926.55,102.95,purchase,52.0,Female,France,premium,2022-03-25,1,41-60,17.81826923076923,0.0,False
CUST_001863,10,653.12,65.31,purchase,42.0,Female,Portugal,premium,2021-12-09,1,41-60,15.550476190476191,0.0,False
CUST_001864,8,637.14,79.64,purchase,38.0,Male,France,savings,2019-07-05,1,26-40,16.76684210526316,0.0,False
CUST_001865,7,753.43,107.63,purchase,41.0,Female,Austria,checking,2022-05-10,1,41-60,18.376341463414633,0.0,False
CUST_001866,14,1265.26,90.38,purchase,40.0,Male,Germany,savings,2019-08-05,0,41-60,0.0,0.07142857142857142,False
CUST_001867,7,632.33,90.33,purchase,25.0,Male,Spain,checking,2022-03-26,1,26-40,25.293200000000002,0.14285714285714285,True
CUST_001868,7,592.16,84.59,purchase,21.0,Female,Netherlands,business,2019-11-30,1,18-25,28.198095238095238,0.0,False
CUST_001869,12,1390.34,115.86,purchase,78.0,Male,Portugal,savings,2023-10-22,1,60+,17.824871794871793,0.0,False
CUST_001870,10,644.24,64.42,purchase,61.0,Female,Germany,checking,2019-01-06,1,60+,10.561311475409836,0.0,False
CUST_001871,12,689.17,57.43,purchase,38.0,Male,Italy,checking,2023-08-26,1,26-40,18.136052631578945,0.0,False
CUST_001872,10,1390.15,139.01,purchase,32.0,Male,Italy,checking,2019-03-07,1,26-40,43.4421875,0.0,False
CUST_001873,13,1044.22,80.32,purchase,39.0,Female,Spain,savings,2020-09-22,1,26-40,26.774871794871796,0.0,False
CUST_001874,7,2913.51,416.22,transfer,41.0,Female,Germany,savings,2023-01-28,0,41-60,0.0,0.14285714285714285,True
CUST_001875,12,1381.59,115.13,transfer,58.0,Female,France,savings,2021-04-26,1,41-60,23.82051724137931,0.0,False
CUST_001876,11,1197.31,108.85,purchase,44.0,Male,Belgium,premium,2021-07-17,1,41-60,27.21159090909091,0.0,False
CUST_001877,12,861.16,71.76,purchase,26.0,Female,France,checking,2022-11-29,1,26-40,33.121538461538464,0.0,False
CUST_001878,14,882.72,63.05,purchase,53.0,Male,Germany,savings,2019-06-22,1,41-60,16.655094339622643,0.07142857142857142,False
CUST_001879,10,630.87,63.09,purchase,35.0,Male,France,business,2019-05-23,1,26-40,18.024857142857144,0.0,False
CUST_001880,11,879.15,79.92,purchase,18.0,Female,Spain,checking,2019-09-16,1,18-25,48.84166666666667,0.0,False
CUST_001881,16,2497.54,156.1,purchase,31.0,Female,Germany,checking,2020-04-05,1,26-40,80.5658064516129,0.0,False
CUST_001882,10,676.46,67.65,purchase,29.0,Female,Netherlands,savings,2022-08-21,0,26-40,0.0,0.0,False
CUST_001883,12,1393.41,116.12,purchase,18.0,Female,Italy,checking,2019-11-04,1,18-25,77.41166666666668,0.0,False
CUST_001884,16,2726.39,170.4,deposit,34.0,Other,Spain,savings,2019-07-13,1,26-40,80.18794117647059,0.0,False
CUST_001885,8,1398.23,174.78,purchase,31.0,Female,Italy,business,2019-12-11,1,26-40,45.104193548387094,0.0,False
CUST_001886,12,788.27,65.69,purchase,52.0,Female,Netherlands,checking,2020-12-30,0,41-60,0.0,0.08333333333333333,False
CUST_001887,10,779.44,77.94,purchase,50.0,Male,Netherlands,savings,2019-03-15,1,41-60,15.5888,0.0,False
CUST_001888,12,2470.76,205.9,purchase,49.0,Male,Germany,checking,2022-06-26,1,41-60,50.42367346938776,0.0,False
CUST_001889,14,1203.95,86.0,purchase,58.0,Female,Netherlands,savings,2020-04-01,1,41-60,20.757758620689657,0.0,False
CUST_001890,13,1449.56,111.5,purchase,22.0,Female,France,premium,2023-06-19,0,18-25,0.0,0.07692307692307693,False
CUST_001891,14,905.93,64.71,purchase,26.0,Male,France,business,2021-11-12,1,26-40,34.84346153846154,0.0,False
CUST_001892,13,1502.61,115.59,purchase,40.0,Male,Netherlands,checking,2019-06-15,1,41-60,37.56525,0.07692307692307693,False
CUST_001893,11,1354.21,123.11,purchase,34.0,Female,Germany,checking,2021-04-29,0,26-40,0.0,0.0,False
CUST_001894,10,7882.13,788.21,purchase,75.0,Male,France,business,2021-08-01,0,60+,0.0,0.1,False
CUST_001895,15,3115.41,207.69,purchase,66.0,Male,Germany,business,2020-12-14,1,60+,47.20318181818182,0.0,False
CUST_001896,13,983.04,75.62,purchase,49.0,Female,Spain,checking,2020-12-03,1,41-60,20.06204081632653,0.0,False
CUST_001897,13,1241.26,95.48,purchase,40.0,Male,Austria,business,2020-07-08,0,41-60,0.0,0.0,False
CUST_001898,10,1233.0,123.3,purchase,46.0,Female,Germany,checking,2022-04-12,0,41-60,0.0,0.0,False
CUST_001899,9,633.14,70.35,deposit,54.0,Female,Italy,premium,2019-04-21,0,41-60,0.0,0.0,False
CUST_001900,14,3095.97,221.14,purchase,21.0,Male,France,checking,2022-11-04,1,18-25,147.42714285714285,0.0,False
CUST_001901,9,1292.91,143.66,deposit,38.0,Male,Italy,checking,2021-04-03,1,26-40,34.023947368421055,0.0,False
CUST_001902,13,1127.18,86.71,purchase,55.0,Male,Belgium,business,2020-06-14,1,41-60,20.49418181818182,0.0,False
CUST_001903,12,535.13,44.59,purchase,19.0,Male,Germany,business,2020-04-08,1,18-25,28.164736842105263,0.0,False
CUST_001904,13,2028.03,156.0,deposit,38.0,Male,Spain,business,2021-09-15,0,26-40,0.0,0.0,False
CUST_001905,12,1329.17,110.76,deposit,64.0,Female,Italy,checking,2020-05-15,1,60+,20.76828125,0.0,False
CUST_001906,15,2263.79,150.92,purchase,37.0,Female,Germany,savings,2022-04-23,1,26-40,61.18351351351351,0.0,False
CUST_001907,8,998.3,124.79,purchase,29.0,Female,France,savings,2021-10-21,1,26-40,34.42413793103448,0.0,False
CUST_001908,10,452.62,45.26,purchase,40.0,Male,Germany,checking,2023-10-19,1,41-60,11.3155,0.0,False
CUST_001909,15,2204.1,146.94,withdrawal,26.0,Male,Portugal,checking,2021-04-29,1,26-40,84.77307692307691,0.06666666666666667,False
CUST_001910,16,1156.52,72.28,purchase,18.0,Female,Belgium,savings,2021-08-25,1,18-25,64.25111111111111,0.0,False
CUST_001911,15,2018.81,134.59,withdrawal,27.0,Female,Germany,checking,2019-08-22,1,26-40,74.77074074074073,0.0,False
CUST_001912,7,1652.59,236.08,withdrawal,30.0,Male,Belgium,checking,2019-04-20,0,26-40,0.0,0.0,False
CUST_001913,10,419.01,41.9,fee,46.0,Male,France,savings,2019-06-25,1,41-60,9.10891304347826,0.0,False
CUST_001914,10,294.52,29.45,purchase,34.0,Male,Spain,savings,2020-04-16,1,26-40,8.66235294117647,0.0,False
CUST_001915,9,1080.52,120.06,purchase,20.0,Female,Austria,checking,2022-06-02,0,18-25,0.0,0.0,False
CUST_001916,9,401.49,44.61,purchase,28.0,Male,Netherlands,savings,2022-05-05,1,26-40,14.338928571428571,0.0,False
CUST_001917,8,369.62,46.2,purchase,60.0,Female,Italy,checking,2022-05-16,0,60+,0.0,0.0,False
CUST_001918,19,1583.51,83.34,purchase,24.0,Female,Germany,business,2019-03-25,1,18-25,65.97958333333334,0.0,False
CUST_001919,12,992.33,82.69,purchase,39.0,Male,Netherlands,premium,2022-01-07,1,26-40,25.444358974358977,0.0,False
CUST_001920,17,2482.99,146.06,purchase,39.0,Female,Netherlands,savings,2022-02-08,1,26-40,63.66641025641025,0.0,False
CUST_001921,18,1274.26,70.79,purchase,28.0,Female,Portugal,checking,2019-12-22,1,26-40,45.50928571428572,0.0,False
CUST_001922,13,1740.81,133.91,purchase,21.0,Male,Belgium,business,2023-06-04,1,18-25,82.89571428571428,0.0,False
CUST_001923,13,1627.09,125.16,purchase,31.0,Female,France,checking,2023-03-28,1,26-40,52.486774193548385,0.0,False
CUST_001924,11,786.72,71.52,purchase,24.0,Male,Portugal,checking,2019-12-22,1,18-25,32.78,0.0,False
CUST_001925,14,1323.45,94.53,transfer,27.0,Male,Netherlands,checking,2019-12-01,1,26-40,49.016666666666666,0.0,False
CUST_001926,14,590.41,42.17,purchase,26.0,Female,Germany,savings,2023-09-12,0,26-40,0.0,0.0,False
CUST_001927,19,1176.13,61.9,purchase,19.0,Female,Germany,business,2022-08-01,1,18-25,61.90157894736843,0.0,False
CUST_001928,7,476.09,68.01,purchase,52.0,Female,Netherlands,checking,2023-04-10,1,41-60,9.155576923076923,0.0,False
CUST_001929,13,1691.18,130.09,purchase,52.0,Female,Germany,checking,2023-01-10,1,41-60,32.52269230769231,0.0,False
CUST_001930,11,863.22,78.47,purchase,42.0,Male,France,savings,2020-08-21,1,41-60,20.552857142857142,0.0,False
CUST_001931,14,933.97,66.71,purchase,53.0,Male,Italy,savings,2022-09-15,1,41-60,17.622075471698114,0.0,False
CUST_001932,13,1363.15,104.86,purchase,57.0,Female,France,checking,2020-11-21,1,41-60,23.914912280701756,0.0,False
CUST_001933,18,2333.37,129.63,purchase,43.0,Female,Spain,savings,2021-12-08,1,41-60,54.26441860465116,0.0,False
CUST_001934,9,1150.41,127.82,withdrawal,33.0,Male,Spain,checking,2022-05-09,1,26-40,34.8609090909091,0.0,False
CUST_001935,12,636.96,53.08,purchase,37.0,Female,Spain,checking,2022-09-25,1,26-40,17.215135135135135,0.0,False
CUST_001936,16,2219.13,138.7,purchase,25.0,Female,France,savings,2022-03-09,1,26-40,88.76520000000001,0.0625,False
CUST_001937,14,1178.72,84.19,purchase,48.0,Female,France,checking,2021-05-01,1,41-60,24.55666666666667,0.0,False
CUST_001938,13,705.31,54.25,purchase,57.0,Male,France,savings,2022-05-27,1,41-60,12.373859649122807,0.0,False
CUST_001939,11,679.76,61.8,purchase,55.0,Female,Belgium,checking,2023-05-08,1,41-60,12.359272727272726,0.0,False
CUST_001940,11,2333.87,212.17,transfer,36.0,Male,Germany,savings,2023-08-09,1,26-40,64.82972222222222,0.0,False
CUST_001941,16,910.36,56.9,purchase,78.0,Male,Spain,checking,2021-05-01,1,60+,11.671282051282052,0.0,False
CUST_001942,13,370.75,28.52,purchase,47.0,Male,France,savings,2019-01-24,1,41-60,7.888297872340425,0.0,False
CUST_001943,10,1413.8,141.38,purchase,22.0,Male,France,savings,2022-03-22,1,18-25,64.26363636363637,0.0,False
CUST_001944,10,2692.51,269.25,purchase,61.0,Male,Belgium,savings,2023-09-13,1,60+,44.139508196721316,0.0,False
CUST_001945,14,1586.07,113.29,purchase,25.0,Male,Germany,premium,2022-08-04,1,26-40,63.4428,0.0,False
CUST_001946,10,357.02,35.7,purchase,22.0,Male,Austria,checking,2021-03-31,1,18-25,16.228181818181817,0.0,False
CUST_001947,12,2293.63,191.14,deposit,78.0,Female,Spain,checking,2023-02-05,1,60+,29.405512820512822,0.0,False
CUST_001948,15,1157.63,77.18,purchase,37.0,Female,Germany,savings,2022-11-04,1,26-40,31.2872972972973,0.06666666666666667,False
CUST_001949,6,363.38,60.56,purchase,53.0,Male,Germany,savings,2023-04-22,1,41-60,6.85622641509434,0.0,False
CUST_001950,10,858.74,85.87,purchase,31.0,Female,France,premium,2021-08-14,1,26-40,27.701290322580647,0.0,False
CUST_001951,9,551.39,61.27,purchase,30.0,Female,Spain,premium,2022-11-17,1,26-40,18.379666666666665,0.0,False
CUST_001952,13,1707.03,131.31,purchase,43.0,Female,Portugal,checking,2021-01-10,1,41-60,39.69837209302325,0.0,False
CUST_001953,13,942.62,72.51,purchase,19.0,Female,Germany,checking,2021-01-16,1,18-25,49.61157894736842,0.0,False
CUST_001954,12,1637.6,136.47,purchase,32.0,Female,Germany,checking,2023-05-16,1,26-40,51.175,0.16666666666666666,True
CUST_001955,10,628.33,62.83,purchase,48.0,Male,France,savings,2020-11-20,1,41-60,13.090208333333335,0.0,False
CUST_001956,11,3302.2,300.2,purchase,55.0,Male,Belgium,premium,2022-01-16,0,41-60,0.0,0.0,False
CUST_001957,10,1736.41,173.64,transfer,19.0,Male,France,savings,2019-12-15,1,18-25,91.39,0.0,False
CUST_001958,11,2030.69,184.61,purchase,51.0,Male,Austria,checking,2021-06-28,1,41-60,39.81745098039216,0.0,False
CUST_001959,13,1649.29,126.87,purchase,18.0,Female,Portugal,savings,2023-11-12,1,18-25,91.62722222222222,0.07692307692307693,False
CUST_001960,18,2039.33,113.3,deposit,63.0,Male,France,savings,2021-03-09,1,60+,32.37031746031746,0.05555555555555555,False
CUST_001961,12,1141.62,95.14,purchase,27.0,Female,Austria,checking,2022-08-31,1,26-40,42.28222222222222,0.0,False
CUST_001962,13,2472.04,190.16,purchase,65.0,Male,Spain,business,2020-08-14,1,60+,38.03138461538462,0.0,False
CUST_001963,12,2612.56,217.71,purchase,37.0,Male,Italy,savings,2020-11-26,1,26-40,70.60972972972972,0.0,False
CUST_001964,14,1691.55,120.82,purchase,60.0,Male,Spain,checking,2021-03-22,1,60+,28.1925,0.0,False
CUST_001965,15,1897.12,126.47,withdrawal,48.0,Male,Spain,checking,2020-04-19,1,41-60,39.52333333333333,0.0,False
CUST_001966,8,1107.44,138.43,transfer,44.0,Male,Portugal,checking,2021-01-26,1,41-60,25.16909090909091,0.0,False
CUST_001967,12,1427.82,118.98,purchase,31.0,Female,Austria,savings,2021-01-13,0,26-40,0.0,0.0,False
CUST_001968,14,1362.8,97.34,purchase,77.0,Male,Italy,checking,2023-08-20,1,60+,17.698701298701298,0.0,False
CUST_001969,7,658.74,94.11,deposit,74.0,Male,Portugal,savings,2021-07-18,1,60+,8.901891891891893,0.0,False
CUST_001970,14,2299.56,164.25,purchase,49.0,Male,Austria,business,2023-06-29,1,41-60,46.92979591836735,0.0,False
CUST_001971,15,2883.14,192.21,purchase,24.0,Female,Italy,checking,2023-06-11,1,18-25,120.13083333333333,0.0,False
CUST_001972,9,539.64,59.96,purchase,50.0,Female,Netherlands,savings,2022-05-02,1,41-60,10.7928,0.0,False
CUST_001973,13,991.76,76.29,purchase,30.0,Male,Spain,savings,2023-03-29,0,26-40,0.0,0.0,False
CUST_001974,18,3000.48,166.69,withdrawal,49.0,Female,Belgium,business,2020-11-22,1,41-60,61.23428571428571,0.0,False
CUST_001975,16,2326.67,145.42,purchase,28.0,Female,Germany,premium,2021-07-25,1,26-40,83.09535714285714,0.0,False
CUST_001976,11,741.43,67.4,purchase,42.0,Female,Netherlands,business,2021-10-21,1,41-60,17.653095238095236,0.0,False
CUST_001977,13,1869.24,143.79,purchase,68.0,Female,France,checking,2020-01-12,1,60+,27.488823529411764,0.0,False
CUST_001978,10,837.4,83.74,deposit,34.0,Male,Italy,checking,2020-08-30,1,26-40,24.629411764705882,0.0,False
CUST_001979,11,562.04,51.09,purchase,49.0,Female,France,premium,2022-05-17,1,41-60,11.470204081632652,0.09090909090909091,False
CUST_001980,12,564.65,47.05,purchase,43.0,Male,France,business,2019-05-30,1,41-60,13.13139534883721,0.0,False
CUST_001981,16,1449.98,90.62,purchase,65.0,Male,Germany,savings,2022-07-21,1,60+,22.307384615384617,0.0,False
CUST_001982,9,533.11,59.23,purchase,60.0,Female,France,savings,2021-02-03,1,60+,8.885166666666667,0.0,False
CUST_001983,11,1255.75,114.16,withdrawal,58.0,Male,Netherlands,checking,2021-05-06,1,41-60,21.650862068965516,0.0,False
CUST_001984,10,1144.06,114.41,purchase,60.0,Male,Spain,business,2021-04-05,1,60+,19.067666666666664,0.0,False
CUST_001985,7,509.39,72.77,purchase,46.0,Male,Netherlands,checking,2019-01-25,0,41-60,0.0,0.14285714285714285,True
CUST_001986,19,1693.2,89.12,purchase,51.0,Male,Italy,savings,2019-04-14,0,41-60,0.0,0.0,False
CUST_001987,14,1211.6,86.54,purchase,57.0,Male,Germany,checking,2020-08-09,1,41-60,21.256140350877192,0.0,False
CUST_001988,9,1425.74,158.42,purchase,21.0,Female,Italy,savings,2019-02-02,0,18-25,0.0,0.1111111111111111,True
CUST_001989,21,1943.88,92.57,purchase,38.0,Male,Germany,business,2019-10-27,0,26-40,0.0,0.0,False
CUST_001990,13,975.76,75.06,purchase,30.0,Male,Germany,savings,2023-05-17,1,26-40,32.525333333333336,0.0,False
CUST_001991,12,1698.68,141.56,purchase,28.0,Female,Germany,checking,2022-09-09,1,26-40,60.667142857142856,0.0,False
CUST_001992,7,631.39,90.2,purchase,39.0,Female,Germany,savings,2021-10-13,1,26-40,16.18948717948718,0.0,False
CUST_001993,16,1698.26,106.14,purchase,27.0,Male,Italy,savings,2023-03-08,1,26-40,62.89851851851852,0.0,False
CUST_001994,10,342.14,34.21,purchase,39.0,Male,France,business,2023-05-07,1,26-40,8.772820512820513,0.0,False
CUST_001995,21,1794.22,85.44,purchase,38.0,Male,Spain,checking,2019-12-16,0,26-40,0.0,0.0,False
CUST_001996,8,755.69,94.46,purchase,23.0,Male,France,business,2020-11-19,1,18-25,32.85608695652174,0.0,False
CUST_001997,7,488.28,69.75,purchase,19.0,Female,France,checking,2023-06-08,1,18-25,25.698947368421052,0.0,False
CUST_001998,17,2927.94,172.23,purchase,40.0,Female,Germany,savings,2020-10-06,1,41-60,73.1985,0.0,False
CUST_001999,12,386.47,32.21,purchase,36.0,Female,Italy,savings,2023-03-28,1,26-40,10.735277777777778,0.0,False
CUST_002000,10,678.34,67.83,purchase,40.0,Male,Austria,savings,2020-11-24,0,41-60,0.0,0.0,False
CUST_010052,1,82.03,82.03,deposit,,,,,,0,,,0.0,False
CUST_010134,1,16.54,16.54,purchase,,,,,,0,,,0.0,False
CUST_010164,1,310.44,310.44,purchase,,,,,,0,,,0.0,False
CUST_010278,1,263.43,263.43,deposit,,,,,,0,,,0.0,False
CUST_010509,1,300.0,300.0,withdrawal,,,,,,0,,,0.0,False
CUST_010665,1,28.58,28.58,purchase,,,,,,0,,,0.0,False
CUST_010708,1,325.74,325.74,deposit,,,,,,0,,,0.0,False
CUST_011210,1,7.39,7.39,purchase,,,,,,0,,,0.0,False
CUST_011245,1,78.59,78.59,transfer,,,,,,0,,,0.0,False
CUST_011371,1,723.49,723.49,purchase,,,,,,0,,,0.0,False
CUST_011519,1,19.47,19.47,transfer,,,,,,0,,,0.0,False
CUST_011658,1,100.0,100.0,withdrawal,,,,,,0,,,0.0,False
CUST_011907,1,50.0,50.0,withdrawal,,,,,,0,,,0.0,False
CUST_011947,1,375.44,375.44,deposit,,,,,,0,,,0.0,False
CUST_012061,1,1.03,1.03,purchase,,,,,,0,,,0.0,False
CUST_012174,1,101.56,101.56,deposit,,,,,,0,,,0.0,False
CUST_012275,1,11.62,11.62,transfer,,,,,,0,,,0.0,False
CUST_012456,1,11.85,11.85,purchase,,,,,,0,,,0.0,False
CUST_012499,1,18.43,18.43,purchase,,,,,,0,,,0.0,False
CUST_012533,1,7.25,7.25,refund,,,,,,0,,,0.0,False
CUST_012536,1,82.81,82.81,purchase,,,,,,0,,,0.0,False
CUST_012702,1,42.58,42.58,purchase,,,,,,0,,,0.0,False
CUST_012708,1,51.1,51.1,transfer,,,,,,0,,,0.0,False
CUST_013576,1,31.16,31.16,purchase,,,,,,0,,,0.0,False
CUST_013648,1,304.45,304.45,deposit,,,,,,0,,,0.0,False
CUST_013677,1,41.46,41.46,fee,,,,,,0,,,0.0,False
CUST_013801,1,10.68,10.68,fee,,,,,,0,,,0.0,False
CUST_013936,1,35.77,35.77,purchase,,,,,,0,,,0.0,False
CUST_014233,1,21.94,21.94,fee,,,,,,0,,,0.0,False
CUST_014262,1,6.65,6.65,transfer,,,,,,0,,,0.0,False
CUST_014540,1,33.06,33.06,purchase,,,,,,0,,,0.0,False
CUST_014553,1,69.4,69.4,deposit,,,,,,0,,,0.0,False
CUST_014641,1,200.0,200.0,withdrawal,,,,,,0,,,0.0,False
CUST_014745,1,136.66,136.66,deposit,,,,,,0,,,0.0,False
CUST_014780,1,50.0,50.0,withdrawal,,,,,,0,,,0.0,False
CUST_015045,1,37.59,37.59,transfer,,,,,,0,,,0.0,False
CUST_015423,1,41.83,41.83,transfer,,,,,,0,,,0.0,False
CUST_015547,1,6.98,6.98,transfer,,,,,,0,,,0.0,False
CUST_015734,1,421.45,421.45,deposit,,,,,,0,,,0.0,False
CUST_015794,1,25.24,25.24,purchase,,,,,,0,,,0.0,False
CUST_015887,1,176.46,176.46,deposit,,,,,,0,,,0.0,False
CUST_015903,1,131.58,131.58,deposit,,,,,,0,,,0.0,False
CUST_016066,1,177.95,177.95,deposit,,,,,,0,,,0.0,False
CUST_016090,1,18.16,18.16,transfer,,,,,,0,,,0.0,False
CUST_016455,1,3.29,3.29,purchase,,,,,,0,,,0.0,False
CUST_017015,1,41.21,41.21,purchase,,,,,,0,,,0.0,False
CUST_017161,1,63.03,63.03,purchase,,,,,,0,,,0.0,False
CUST_017544,1,70.17,70.17,purchase,,,,,,0,,,0.0,False
CUST_017726,1,8.78,8.78,purchase,,,,,,0,,,0.0,False
CUST_018208,1,39.07,39.07,purchase,,,,,,0,,,0.0,False
CUST_018477,1,21.54,21.54,fee,,,,,,0,,,0.0,False
CUST_019132,1,11.02,11.02,purchase,,,,,,0,,,0.0,False
CUST_019134,1,12.93,12.93,purchase,,,,,,0,,,0.0,False
CUST_019459,1,298.66,298.66,purchase,,,,,,0,,,0.0,False
CUST_019461,1,112.99,112.99,deposit,,,,,,0,,,0.0,False
CUST_019604,1,3.66,3.66,purchase,,,,,,0,,,0.0,False
CUST_020154,1,0.21,0.21,purchase,,,,,,0,,,0.0,False
CUST_020325,1,43.62,43.62,fee,,,,,,0,,,0.0,False
CUST_020651,1,61.56,61.56,purchase,,,,,,0,,,0.0,False
CUST_022020,1,83.63,83.63,deposit,,,,,,0,,,0.0,False
